s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,qc,c1,c2,c3,pred,mse,score,numPredictors
n,n,n,n,n,y,y,y,n,n,n,n,n,y,s9,0.393546501,0.505152335,4
n,n,n,n,n,y,y,y,n,n,n,n,n,y,qc,1.479375807,-0.230927679,4
n,n,n,n,n,y,y,n,y,y,n,n,n,n,s3,0.863778661,0.1013103,4
n,n,n,n,n,y,y,n,y,y,n,n,n,n,s4,1.303845433,-0.035514043,4
n,n,n,n,n,y,y,n,y,y,n,n,n,n,s7,0.812423345,0.231047007,4
n,n,n,n,n,y,y,n,y,y,n,n,n,n,qc,0.893480939,-0.10212719,4
n,n,n,n,n,y,y,n,y,y,n,n,n,n,c3,0.273630025,0.666317406,4
n,n,n,n,n,y,y,n,y,n,y,n,n,n,s3,1.280042291,0.084734717,4
n,n,n,n,n,y,y,n,y,n,y,n,n,n,s4,0.804435854,0.045504834,4
n,n,n,n,n,y,y,n,y,n,y,n,n,n,s7,0.765054167,0.205481201,4
n,n,n,n,n,y,y,n,y,n,y,n,n,n,s9,0.519184716,0.389229297,4
n,n,n,n,n,y,y,n,y,n,y,n,n,n,c3,0.524429089,0.486413355,4
n,n,n,n,n,y,y,n,y,n,n,n,n,y,s3,0.780877188,-0.014627987,4
n,n,n,n,n,y,y,n,y,n,n,n,n,y,s4,0.965129323,0.167391965,4
n,n,n,n,n,y,y,n,y,n,n,n,n,y,s7,0.40637086,0.46861525,4
n,n,n,n,n,y,y,n,y,n,n,n,n,y,s9,0.207660547,0.765915268,4
n,n,n,n,n,y,y,n,y,n,n,n,n,y,qc,0.761584093,0.088553401,4
n,n,n,n,n,y,y,n,n,y,y,n,n,n,s3,0.940268121,0.143935676,4
n,n,n,n,n,y,y,n,n,y,y,n,n,n,s4,1.360282288,-0.166546332,4
n,n,n,n,n,y,y,n,n,y,y,n,n,n,s7,1.24315848,-0.47760236,4
n,n,n,n,n,y,y,n,n,y,y,n,n,n,s8,0.513644055,0.402063069,4
n,n,n,n,n,y,y,n,n,y,y,n,n,n,c3,0.702751437,0.311777778,4
n,n,n,n,n,y,y,n,n,y,n,n,n,y,s3,1.388760053,-0.212863097,4
n,n,n,n,n,y,y,n,n,y,n,n,n,y,s4,1.324570787,-0.646447267,4
n,n,n,n,n,y,y,n,n,y,n,n,n,y,s7,1.009625588,0.052032569,4
n,n,n,n,n,y,y,n,n,y,n,n,n,y,s8,0.519460853,0.215768911,4
n,n,n,n,n,y,y,n,n,y,n,n,n,y,qc,1.064898133,-0.300464167,4
n,n,n,n,n,y,y,n,n,n,y,n,n,y,s3,1.018152173,-0.087676645,4
n,n,n,n,n,y,y,n,n,n,y,n,n,y,s4,1.013614541,0.003518035,4
n,n,n,n,n,y,y,n,n,n,y,n,n,y,s7,0.979501363,-0.406007369,4
n,n,n,n,n,y,y,n,n,n,y,n,n,y,s8,0.760571574,0.360981467,4
n,n,n,n,n,y,y,n,n,n,y,n,n,y,s9,0.531647426,0.390867987,4
n,n,n,n,n,y,n,y,y,y,n,n,n,n,s3,0.804807537,0.077795274,4
n,n,n,n,n,y,n,y,y,y,n,n,n,n,s4,0.751110035,0.215229553,4
n,n,n,n,n,y,n,y,y,y,n,n,n,n,s6,0.508130032,0.348846721,4
n,n,n,n,n,y,n,y,y,y,n,n,n,n,qc,1.306119261,-0.24415873,4
n,n,n,n,n,y,n,y,y,y,n,n,n,n,c3,0.688964711,0.325279467,4
n,n,n,n,n,y,n,y,y,n,y,n,n,n,s3,0.573920807,0.376214131,4
n,n,n,n,n,y,n,y,y,n,y,n,n,n,s4,0.86153397,0.287172327,4
n,n,n,n,n,y,n,y,y,n,y,n,n,n,s6,1.009223861,0.093753079,4
n,n,n,n,n,y,n,y,y,n,y,n,n,n,s9,0.514722804,0.447084716,4
n,n,n,n,n,y,n,y,y,n,y,n,n,n,c3,0.712899712,0.355391414,4
n,n,n,n,n,y,n,y,y,n,n,n,n,y,s3,1.47236249,-0.531870448,4
n,n,n,n,n,y,n,y,y,n,n,n,n,y,s4,1.068579484,-0.002314552,4
n,n,n,n,n,y,n,y,y,n,n,n,n,y,s6,0.76723463,0.277657803,4
n,n,n,n,n,y,n,y,y,n,n,n,n,y,s9,0.421584359,0.538786282,4
n,n,n,n,n,y,n,y,y,n,n,n,n,y,qc,1.325044812,-0.213229253,4
n,n,n,n,n,y,n,y,n,y,y,n,n,n,s3,0.612511837,0.396411003,4
n,n,n,n,n,y,n,y,n,y,y,n,n,n,s4,0.931680812,0.093543687,4
n,n,n,n,n,y,n,y,n,y,y,n,n,n,s6,0.690354511,0.313711755,4
n,n,n,n,n,y,n,y,n,y,y,n,n,n,s8,0.533633269,0.572558411,4
n,n,n,n,n,y,n,y,n,y,y,n,n,n,c3,0.61608484,0.41640501,4
n,n,n,n,n,y,n,y,n,y,n,n,n,y,s3,0.765915541,0.025967788,4
n,n,n,n,n,y,n,y,n,y,n,n,n,y,s4,1.114831679,-0.045698548,4
n,n,n,n,n,y,n,y,n,y,n,n,n,y,s6,0.937210864,-0.482915887,4
n,n,n,n,n,y,n,y,n,y,n,n,n,y,s8,0.519615563,0.457235266,4
n,n,n,n,n,y,n,y,n,y,n,n,n,y,qc,1.328914015,-0.075633871,4
n,n,n,n,n,y,n,y,n,n,y,n,n,y,s3,0.621945599,-0.08239264,4
n,n,n,n,n,y,n,y,n,n,y,n,n,y,s4,0.899130541,-0.619697201,4
n,n,n,n,n,y,n,y,n,n,y,n,n,y,s6,0.571450639,0.241361668,4
n,n,n,n,n,y,n,y,n,n,y,n,n,y,s8,0.422048834,0.446129032,4
n,n,n,n,n,y,n,y,n,n,y,n,n,y,s9,0.515420881,0.442297174,4
n,n,n,n,n,y,n,n,y,y,y,n,n,n,s3,0.64074155,0.352140364,4
n,n,n,n,n,y,n,n,y,y,y,n,n,n,s4,0.763762548,0.147041597,4
n,n,n,n,n,y,n,n,y,y,y,n,n,n,s6,1.057090508,0.094818313,4
n,n,n,n,n,y,n,n,y,y,y,n,n,n,s7,0.781317504,0.208576943,4
n,n,n,n,n,y,n,n,y,y,y,n,n,n,c3,0.229273071,0.766111556,4
n,n,n,n,n,y,n,n,y,y,n,n,n,y,s3,0.855916941,0.350816627,4
n,n,n,n,n,y,n,n,y,y,n,n,n,y,s4,0.967185075,0.037082213,4
n,n,n,n,n,y,n,n,y,y,n,n,n,y,s6,0.791974606,0.350830075,4
n,n,n,n,n,y,n,n,y,y,n,n,n,y,s7,0.763689666,-0.013123521,4
n,n,n,n,n,y,n,n,y,y,n,n,n,y,qc,1.307154913,-0.189162164,4
n,n,n,n,n,y,n,n,y,n,y,n,n,y,s3,0.624633203,0.182467892,4
n,n,n,n,n,y,n,n,y,n,y,n,n,y,s4,0.866016136,0.233198326,4
n,n,n,n,n,y,n,n,y,n,y,n,n,y,s6,0.637419269,0.207919003,4
n,n,n,n,n,y,n,n,y,n,y,n,n,y,s7,0.880297141,-0.131322674,4
n,n,n,n,n,y,n,n,y,n,y,n,n,y,s9,0.469885811,0.56013385,4
n,n,n,n,n,y,n,n,n,y,y,n,n,y,s3,0.954102289,0.199838673,4
n,n,n,n,n,y,n,n,n,y,y,n,n,y,s4,1.004688331,-0.137557364,4
n,n,n,n,n,y,n,n,n,y,y,n,n,y,s6,0.907754036,0.092090253,4
n,n,n,n,n,y,n,n,n,y,y,n,n,y,s7,0.833291795,0.107572263,4
n,n,n,n,n,y,n,n,n,y,y,n,n,y,s8,0.415534976,0.606378676,4
n,n,n,n,n,n,y,y,y,y,n,n,n,n,s3,0.826987467,-0.307673911,4
n,n,n,n,n,n,y,y,y,y,n,n,n,n,s4,1.492316114,-0.41103448,4
n,n,n,n,n,n,y,y,y,y,n,n,n,n,s5,0.672445242,0.198318615,4
n,n,n,n,n,n,y,y,y,y,n,n,n,n,qc,1.343136617,-0.405015916,4
n,n,n,n,n,n,y,y,y,y,n,n,n,n,c3,0.736727958,0.333845758,4
n,n,n,n,n,n,y,y,y,n,y,n,n,n,s3,0.78810954,0.094036865,4
n,n,n,n,n,n,y,y,y,n,y,n,n,n,s4,0.569479748,0.499532256,4
n,n,n,n,n,n,y,y,y,n,y,n,n,n,s5,0.632433476,0.436189155,4
n,n,n,n,n,n,y,y,y,n,y,n,n,n,s9,0.451108876,0.550786726,4
n,n,n,n,n,n,y,y,y,n,y,n,n,n,c3,0.489878355,0.53595587,4
n,n,n,n,n,n,y,y,y,n,n,n,n,y,s3,1.480785843,-0.045782223,4
n,n,n,n,n,n,y,y,y,n,n,n,n,y,s4,1.109167957,-0.463841418,4
n,n,n,n,n,n,y,y,y,n,n,n,n,y,s5,0.700841793,0.181952528,4
n,n,n,n,n,n,y,y,y,n,n,n,n,y,s9,0.513831136,0.431051317,4
n,n,n,n,n,n,y,y,y,n,n,n,n,y,qc,2.028350803,-0.464277533,4
n,n,n,n,n,n,y,y,n,y,y,n,n,n,s3,0.898495058,0.168790773,4
n,n,n,n,n,n,y,y,n,y,y,n,n,n,s4,1.102205448,0.031364546,4
n,n,n,n,n,n,y,y,n,y,y,n,n,n,s5,0.81836312,0.182188762,4
n,n,n,n,n,n,y,y,n,y,y,n,n,n,s8,0.533667624,0.595580698,4
n,n,n,n,n,n,y,y,n,y,y,n,n,n,c3,0.651612093,0.361859829,4
n,n,n,n,n,n,y,y,n,y,n,n,n,y,s3,0.726692057,0.269351351,4
n,n,n,n,n,n,y,y,n,y,n,n,n,y,s4,1.041614557,-0.23982827,4
n,n,n,n,n,n,y,y,n,y,n,n,n,y,s5,0.820187819,0.250502447,4
n,n,n,n,n,n,y,y,n,y,n,n,n,y,s8,0.610059388,0.362762117,4
n,n,n,n,n,n,y,y,n,y,n,n,n,y,qc,1.150750513,-0.22258566,4
n,n,n,n,n,n,y,y,n,n,y,n,n,y,s3,0.738637101,0.229275678,4
n,n,n,n,n,n,y,y,n,n,y,n,n,y,s4,0.827603976,0.180817722,4
n,n,n,n,n,n,y,y,n,n,y,n,n,y,s5,0.495876192,0.494391342,4
n,n,n,n,n,n,y,y,n,n,y,n,n,y,s8,0.635514377,0.322438743,4
n,n,n,n,n,n,y,y,n,n,y,n,n,y,s9,0.487395092,0.379921073,4
n,n,n,n,n,n,y,n,y,y,y,n,n,n,s3,0.619346805,0.125621785,4
n,n,n,n,n,n,y,n,y,y,y,n,n,n,s4,0.945471114,0.046075644,4
n,n,n,n,n,n,y,n,y,y,y,n,n,n,s5,0.443610793,0.499655577,4
n,n,n,n,n,n,y,n,y,y,y,n,n,n,s7,0.809066482,0.133516766,4
n,n,n,n,n,n,y,n,y,y,y,n,n,n,c3,0.440767731,0.568345035,4
n,n,n,n,n,n,y,n,y,y,n,n,n,y,s3,1.135385375,0.125451765,4
n,n,n,n,n,n,y,n,y,y,n,n,n,y,s4,0.555623019,0.415907714,4
n,n,n,n,n,n,y,n,y,y,n,n,n,y,s5,0.713977779,0.455389799,4
n,n,n,n,n,n,y,n,y,y,n,n,n,y,s7,1.267138933,0.027775361,4
n,n,n,n,n,n,y,n,y,y,n,n,n,y,qc,1.126913012,-0.181300008,4
n,n,n,n,n,n,y,n,y,n,y,n,n,y,s3,0.75522883,0.131834543,4
n,n,n,n,n,n,y,n,y,n,y,n,n,y,s4,0.606084741,0.28401839,4
n,n,n,n,n,n,y,n,y,n,y,n,n,y,s5,0.417091529,0.490649757,4
n,n,n,n,n,n,y,n,y,n,y,n,n,y,s7,0.901030373,0.368201497,4
n,n,n,n,n,n,y,n,y,n,y,n,n,y,s9,0.271200666,0.671852418,4
n,n,n,n,n,n,y,n,n,y,y,n,n,y,s3,0.847481568,0.24140098,4
n,n,n,n,n,n,y,n,n,y,y,n,n,y,s4,0.927867086,0.058279703,4
n,n,n,n,n,n,y,n,n,y,y,n,n,y,s5,0.685124839,0.346561718,4
n,n,n,n,n,n,y,n,n,y,y,n,n,y,s7,0.938398696,0.130816239,4
n,n,n,n,n,n,y,n,n,y,y,n,n,y,s8,0.457936958,0.601833126,4
n,n,n,n,n,n,n,y,y,y,y,n,n,n,s3,0.572797668,0.381182424,4
n,n,n,n,n,n,n,y,y,y,y,n,n,n,s4,0.6873913,0.31382528,4
n,n,n,n,n,n,n,y,y,y,y,n,n,n,s5,0.676082172,0.264318094,4
n,n,n,n,n,n,n,y,y,y,y,n,n,n,s6,0.757843757,0.049473866,4
n,n,n,n,n,n,n,y,y,y,y,n,n,n,c3,0.617113615,0.415430488,4
n,n,n,n,n,n,n,y,y,y,n,n,n,y,s3,0.61351817,0.403605933,4
n,n,n,n,n,n,n,y,y,y,n,n,n,y,s4,0.946181713,-0.082391362,4
n,n,n,n,n,n,n,y,y,y,n,n,n,y,s5,0.616869395,0.179287694,4
n,n,n,n,n,n,n,y,y,y,n,n,n,y,s6,1.206737513,-0.473490567,4
n,n,n,n,n,n,n,y,y,y,n,n,n,y,qc,1.002796599,-0.192885183,4
n,n,n,n,n,n,n,y,y,n,y,n,n,y,s3,0.570873219,0.395987117,4
n,n,n,n,n,n,n,y,y,n,y,n,n,y,s4,0.733340246,0.142841657,4
n,n,n,n,n,n,n,y,y,n,y,n,n,y,s5,0.52998319,0.324861549,4
n,n,n,n,n,n,n,y,y,n,y,n,n,y,s6,0.529704954,0.470204183,4
n,n,n,n,n,n,n,y,y,n,y,n,n,y,s9,0.490710291,0.44894158,4
n,n,n,n,n,n,n,y,n,y,y,n,n,y,s3,0.533566429,0.344669524,4
n,n,n,n,n,n,n,y,n,y,y,n,n,y,s4,0.661212942,0.374486703,4
n,n,n,n,n,n,n,y,n,y,y,n,n,y,s5,0.601440291,0.426103278,4
n,n,n,n,n,n,n,y,n,y,y,n,n,y,s6,0.860812891,0.105715854,4
n,n,n,n,n,n,n,y,n,y,y,n,n,y,s8,0.514671452,0.165986863,4
n,n,n,n,n,n,n,n,y,y,y,n,n,y,s3,1.107951595,-0.011939679,4
n,n,n,n,n,n,n,n,y,y,y,n,n,y,s4,0.713650679,0.315235571,4
n,n,n,n,n,n,n,n,y,y,y,n,n,y,s5,0.871975299,0.10132597,4
n,n,n,n,n,n,n,n,y,y,y,n,n,y,s6,0.695852594,0.189862297,4
n,n,n,n,n,n,n,n,y,y,y,n,n,y,s7,0.582209314,0.311970462,4
n,n,n,n,y,y,y,y,y,n,n,n,n,n,s9,0.568224378,0.428893072,5
n,n,n,n,y,y,y,y,y,n,n,n,n,n,qc,0.672836206,0.315641693,5
n,n,n,n,y,y,y,y,n,y,n,n,n,n,s8,0.356364274,0.529131667,5
n,n,n,n,y,y,y,y,n,y,n,n,n,n,qc,1.422253083,-0.210730789,5
n,n,n,n,y,y,y,y,n,n,y,n,n,n,s8,0.924448905,0.023812993,5
n,n,n,n,y,y,y,y,n,n,y,n,n,n,s9,0.672743856,-0.034379498,5
n,n,n,n,y,y,y,n,y,y,n,n,n,n,s7,0.554980973,0.286760653,5
n,n,n,n,y,y,y,n,y,y,n,n,n,n,qc,0.689416918,-0.12223158,5
n,n,n,n,y,y,y,n,y,n,y,n,n,n,s7,1.091704346,0.181468145,5
n,n,n,n,y,y,y,n,y,n,y,n,n,n,s9,0.542632542,0.381268012,5
n,n,n,n,y,y,y,n,n,y,y,n,n,n,s7,1.181593665,0.19347417,5
n,n,n,n,y,y,y,n,n,y,y,n,n,n,s8,0.427702371,0.594852941,5
n,n,n,n,y,y,n,y,y,y,n,n,n,n,s6,0.817339609,-0.195837662,5
n,n,n,n,y,y,n,y,y,y,n,n,n,n,qc,1.053914083,0.007605832,5
n,n,n,n,y,y,n,y,y,n,y,n,n,n,s6,0.823787099,0.187629708,5
n,n,n,n,y,y,n,y,y,n,y,n,n,n,s9,0.860208637,0.207251553,5
n,n,n,n,y,y,n,y,n,y,y,n,n,n,s6,0.867355341,-0.255329494,5
n,n,n,n,y,y,n,y,n,y,y,n,n,n,s8,0.414920461,0.516987952,5
n,n,n,n,y,y,n,n,y,y,y,n,n,n,s6,0.654969219,0.263594521,5
n,n,n,n,y,y,n,n,y,y,y,n,n,n,s7,0.781113745,0.188803118,5
n,n,n,n,y,n,y,y,y,y,n,n,n,n,s5,0.91301057,0.09122396,5
n,n,n,n,y,n,y,y,y,y,n,n,n,n,qc,1.144488394,-0.196964693,5
n,n,n,n,y,n,y,y,y,n,y,n,n,n,s5,0.493525207,0.450763024,5
n,n,n,n,y,n,y,y,y,n,y,n,n,n,s9,0.338064876,0.610029155,5
n,n,n,n,y,n,y,y,n,y,y,n,n,n,s5,0.741338111,0.31852386,5
n,n,n,n,y,n,y,y,n,y,y,n,n,n,s8,0.421414655,0.510165714,5
n,n,n,n,y,n,y,n,y,y,y,n,n,n,s5,0.859930337,0.181008065,5
n,n,n,n,y,n,y,n,y,y,y,n,n,n,s7,0.79887086,-0.5036,5
n,n,n,n,y,n,n,y,y,y,y,n,n,n,s5,0.694029508,0.311578557,5
n,n,n,n,y,n,n,y,y,y,y,n,n,n,s6,0.921703874,0.088023942,5
n,n,n,n,n,y,y,y,y,y,n,n,n,n,s4,0.909525402,-0.187856344,5
n,n,n,n,n,y,y,y,y,y,n,n,n,n,qc,1.419482457,-0.372982229,5
n,n,n,n,n,y,y,y,y,n,y,n,n,n,s4,0.432400104,0.552449092,5
n,n,n,n,n,y,y,y,y,n,y,n,n,n,s9,0.711344843,0.340858704,5
n,n,n,n,n,y,y,y,n,y,y,n,n,n,s4,0.590897697,0.206794452,5
n,n,n,n,n,y,y,y,n,y,y,n,n,n,s8,0.404104999,0.648243243,5
n,n,n,n,n,y,y,n,y,y,y,n,n,n,s4,0.729826717,0.120153846,5
n,n,n,n,n,y,y,n,y,y,y,n,n,n,s7,0.810951257,0.14595473,5
n,n,n,n,n,y,n,y,y,y,y,n,n,n,s4,0.559313259,0.25292528,5
n,n,n,n,n,y,n,y,y,y,y,n,n,n,s6,0.875900158,0.133344238,5
n,n,n,n,n,n,y,y,y,y,y,n,n,n,s4,1.442680719,-0.910704225,5
n,n,n,n,n,n,y,y,y,y,y,n,n,n,s5,0.822215685,0.313345524,5
n,n,n,n,n,n,n,n,n,n,n,y,y,n,c3,1.43E-32,1,2
n,n,n,n,n,n,n,n,n,n,n,y,n,y,c2,2.50E-32,1,2
n,n,y,n,n,n,n,n,n,n,n,y,n,n,c3,0.119498203,0.878096243,2
n,n,n,n,n,y,n,n,n,n,y,y,n,n,c3,0.117368444,0.874221848,3
n,n,n,n,n,n,y,n,n,n,y,y,n,y,s9,0.267422424,0.779563862,4
n,n,n,n,n,n,n,n,n,n,n,y,y,n,s9,0.18697245,0.764899751,2
n,n,n,y,n,n,n,n,n,n,y,y,n,y,s9,0.163896931,0.759227477,4
n,n,n,n,n,n,n,n,y,n,y,y,n,y,s9,0.23145302,0.755575911,4
n,n,n,n,n,n,y,n,n,n,n,y,n,n,s9,0.26878729,0.722083517,2
n,n,n,n,y,n,n,n,n,n,n,y,n,n,s0,0.272356156,0.721372113,2
n,y,n,n,n,n,n,n,n,n,n,y,n,n,s0,0.263557739,0.710724216,2
n,n,y,n,n,n,n,n,n,n,y,y,n,n,c2,0.318262162,0.710601852,3
n,n,n,n,n,y,n,n,n,n,n,y,n,n,c3,0.306352113,0.709803672,2
n,n,n,n,n,n,y,n,n,n,y,y,n,n,s9,0.319335427,0.70931878,3
n,n,n,y,n,n,n,n,n,n,n,y,n,n,s9,0.374902574,0.697891364,2
n,n,n,n,n,n,n,y,n,n,n,y,n,n,s9,0.347017509,0.697349966,2
n,n,n,n,n,n,n,y,n,n,y,y,n,n,c2,0.323125247,0.683578259,3
n,n,y,n,n,n,n,n,n,n,y,y,n,n,s9,0.34272056,0.68118632,3
n,n,n,n,n,n,n,n,y,n,y,y,n,n,s9,0.333685829,0.677457565,3
n,n,n,n,n,n,y,n,n,n,y,y,n,n,c3,0.33767118,0.66931009,3
n,n,n,n,n,n,n,n,n,n,n,y,n,n,s8,0.204974024,0.667844354,1
n,n,n,n,n,n,n,n,n,n,n,y,n,n,s0,0.338622029,0.66648057,1
n,n,n,n,n,n,y,n,n,n,n,y,n,n,c2,0.371762776,0.661953346,2
n,n,n,n,n,n,y,n,n,n,y,y,n,y,s8,0.354253507,0.661105915,4
n,n,n,n,n,n,n,y,n,n,n,y,n,n,s0,0.282260347,0.658386432,2
n,n,n,y,n,n,n,n,n,n,n,y,n,n,s0,0.309940428,0.657388077,2
n,n,n,n,n,y,n,n,n,n,y,y,n,y,s9,0.413211479,0.656527766,4
n,n,n,n,n,n,n,n,n,n,n,y,y,n,s8,0.396382912,0.650637311,2
n,n,n,n,n,n,y,n,n,n,n,y,n,n,c3,0.356487678,0.63633606,2
n,n,n,n,n,y,n,n,n,n,y,y,n,n,c2,0.412799014,0.634430821,3
n,n,n,n,n,y,n,n,n,n,n,y,n,n,c2,0.41604103,0.631559736,2
n,n,n,n,y,n,n,n,n,n,y,y,n,n,s8,0.390856791,0.629755433,3
n,n,n,n,n,n,n,n,n,y,y,y,n,n,c3,0.39094054,0.629676101,3
n,n,n,n,n,n,n,y,n,n,y,y,n,y,s0,0.375523337,0.627428165,4
n,n,n,n,y,n,n,n,n,n,y,y,n,y,s9,0.463742645,0.620896423,4
n,n,n,y,n,n,n,n,n,n,n,y,n,n,s8,0.402218168,0.61758728,2
n,n,n,n,y,n,n,n,n,n,y,y,n,n,s9,0.354559767,0.612111254,3
n,n,y,n,n,n,n,n,n,n,n,y,n,n,s0,0.341071972,0.610261714,2
n,n,n,n,n,y,n,n,n,n,y,y,n,n,s9,0.425889201,0.606594013,3
n,n,n,n,y,n,n,n,n,n,n,y,n,n,s9,0.445165168,0.601202193,2
n,n,n,n,n,n,n,n,y,n,n,y,n,n,s9,0.414654716,0.599192623,2
n,n,n,n,n,n,n,n,n,n,y,y,n,n,s9,0.428389133,0.592879031,2
n,n,n,n,n,n,n,n,y,n,n,y,n,n,s0,0.342081932,0.59145722,2
n,n,y,n,n,n,n,n,n,n,n,y,n,n,c2,0.435955368,0.590165339,2
n,n,n,y,n,n,n,n,n,n,y,y,n,n,s9,0.402022882,0.586125252,3
n,n,n,n,n,n,n,n,n,y,n,y,n,n,s8,0.433468095,0.581701977,2
n,n,n,n,n,n,n,n,n,n,n,y,n,n,s9,0.236002413,0.578747722,1
n,n,n,n,n,n,n,n,n,y,y,y,n,n,s0,0.458528812,0.563830764,3
n,n,n,n,n,n,n,y,n,n,y,y,n,y,s8,0.334915016,0.559730617,4
n,n,y,n,n,n,n,n,n,n,n,y,n,n,s9,0.443905876,0.556471106,2
n,n,n,n,n,n,n,n,n,y,y,y,n,n,c2,0.472820951,0.555508595,3
n,n,n,n,n,y,n,n,n,n,n,y,n,n,s9,0.417139234,0.54864124,2
n,n,n,n,n,n,n,n,n,y,y,y,n,y,s3,0.403973729,0.54862617,4
n,n,n,y,n,n,n,n,n,n,y,y,n,y,s8,0.516277185,0.548568501,4
n,n,n,y,n,n,n,n,n,n,y,y,n,y,s0,0.42732956,0.547902275,4
n,n,n,n,n,n,n,n,y,n,y,y,n,n,c2,0.414387752,0.547832967,3
n,n,n,n,y,n,n,n,n,n,y,y,n,n,c2,0.476180998,0.53369778,3
n,y,n,n,n,n,n,n,n,n,n,y,n,n,s9,0.418668717,0.529842911,2
n,n,n,n,n,n,n,n,n,y,y,y,n,y,s8,0.396016952,0.52833867,4
n,n,n,n,n,n,n,n,y,n,y,y,n,y,s3,0.60310888,0.518928535,4
n,n,n,n,n,n,n,y,n,n,y,y,n,n,s9,0.332185627,0.517378967,3
n,n,n,n,n,n,y,n,n,n,n,y,n,n,s0,0.630101401,0.510889157,2
n,n,n,y,n,n,n,n,n,n,n,y,n,n,c3,0.557302976,0.503140662,2
n,n,n,y,n,n,n,n,n,n,y,y,n,n,s4,0.543462194,0.492264951,3
n,n,n,n,n,n,n,n,n,n,n,y,n,y,s8,0.526415513,0.492007436,2
n,n,n,y,n,n,n,n,n,n,y,y,n,n,s0,0.624385275,0.490527294,3
n,n,n,n,n,n,n,n,n,n,n,y,y,n,s5,0.560476498,0.484781162,2
n,n,n,n,n,n,n,n,y,n,y,y,n,n,s0,0.500163278,0.482460179,3
n,n,n,n,y,n,n,n,n,n,y,y,n,y,s8,0.397550754,0.477391527,4
n,n,n,n,n,n,n,y,n,n,y,y,n,n,s8,0.674791643,0.476313295,3
n,n,n,n,n,n,y,n,n,n,y,y,n,y,s0,0.507423176,0.47494806,4
n,n,n,n,n,n,n,n,n,y,y,y,n,y,s0,0.533398627,0.474639005,4
n,n,n,n,n,n,n,y,n,n,y,y,n,y,s6,0.607009649,0.474119761,4
n,n,n,n,n,n,n,y,n,n,n,y,n,n,c3,0.548702573,0.462641719,2
n,n,n,n,n,n,n,n,n,y,n,y,n,n,s0,0.62021721,0.459783665,2
n,n,n,n,y,n,n,n,n,n,n,y,n,n,c2,0.498659507,0.455878247,2
n,n,n,n,n,n,n,n,y,n,y,y,n,y,s4,0.520796304,0.455864615,4
n,n,n,n,n,n,y,n,n,n,y,y,n,n,s8,0.519977979,0.454645809,3
n,n,n,n,n,y,n,n,n,n,y,y,n,y,s0,0.575581192,0.452486296,4
n,n,n,n,y,n,n,n,n,n,y,y,n,n,s6,0.645913234,0.452308174,3
n,n,n,n,n,n,n,y,n,n,y,y,n,n,s4,0.681678871,0.433741165,3
n,n,n,n,n,n,y,n,n,n,y,y,n,n,s0,0.496521988,0.432631103,3
n,n,n,n,n,n,n,n,n,y,y,y,n,n,s2,0.590181,0.42578824,3
n,n,n,n,n,n,n,n,n,n,n,y,y,n,s2,0.64808257,0.415687384,2
n,n,n,n,n,n,n,n,y,n,y,y,n,n,s7,0.504696738,0.41118542,3
n,n,n,n,y,n,n,n,n,n,y,y,n,n,s0,0.616907529,0.411108901,3
n,n,n,n,n,n,y,n,n,n,n,y,n,n,s8,0.506317992,0.410591395,2
n,n,n,n,n,n,n,n,n,n,y,y,n,n,s4,0.494231676,0.409100755,2
n,n,n,n,n,n,y,n,n,n,y,y,n,n,c2,0.506747417,0.406800122,3
n,n,n,n,n,n,n,n,n,n,n,y,n,y,s9,0.409764712,0.403937417,2
n,n,n,n,y,n,n,n,n,n,n,y,n,n,c3,0.525859707,0.402246436,2
n,n,n,y,n,n,n,n,n,n,y,y,n,n,s7,0.564826686,0.395089447,3
n,n,n,n,n,y,n,n,n,n,n,y,n,n,s8,0.613832305,0.392480953,2
n,n,n,n,n,n,n,y,n,n,y,y,n,n,s6,0.697361787,0.391918158,3
n,n,n,n,y,n,n,n,n,n,y,y,n,y,s3,0.602656474,0.390648532,4
n,n,n,n,n,y,n,n,n,n,y,y,n,n,s6,0.703832207,0.390237948,3
n,n,n,n,n,n,n,n,y,n,y,y,n,n,s2,0.541938182,0.386868073,3
n,n,n,n,n,n,n,y,n,n,y,y,n,y,s9,0.616050671,0.386538031,4
n,n,n,n,n,n,n,n,n,n,n,y,n,y,s2,0.655419413,0.38256413,2
n,n,n,n,n,n,n,n,y,n,y,y,n,n,s1,0.479601079,0.382311737,3
n,n,n,n,y,n,n,n,n,n,n,y,n,n,s8,0.471100403,0.380705332,2
n,n,n,n,n,y,n,n,n,n,y,y,n,n,s8,0.58684679,0.380309493,3
n,n,n,n,n,n,n,y,n,n,y,y,n,n,c3,0.63503268,0.378096466,3
n,n,n,n,n,y,n,n,n,n,y,y,n,y,s8,0.528182385,0.377640583,4
n,y,n,n,n,n,n,n,n,n,n,y,n,n,c3,0.67911304,0.373482387,2
n,n,n,y,n,n,n,n,n,n,y,y,n,n,s5,0.62054113,0.372063301,3
n,n,n,n,y,n,n,n,n,n,y,y,n,y,s0,0.685243844,0.368661998,4
n,n,n,n,n,n,n,y,n,n,y,y,n,y,s1,0.571891694,0.362530253,4
n,n,n,n,n,n,y,n,n,n,y,y,n,n,s2,0.971326708,0.357142283,3
n,n,n,n,n,y,n,n,n,n,n,y,n,n,s0,0.495449689,0.354242462,2
