s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,qc,c1,c2,c3,pred,mse,score
n,n,n,n,y,y,n,n,n,n,n,n,y,n,s3,0.8469893055566974,0.224434917172229
n,n,n,n,y,y,n,n,n,n,n,n,y,n,s6,0.8271553678672415,0.38853743341176517
n,n,n,n,y,y,n,n,n,n,n,n,y,n,s7,0.8446828991054617,0.20051356530126752
n,n,n,n,y,y,n,n,n,n,n,n,y,n,s8,1.32047876139888,-0.3774454340690967
n,n,n,n,y,y,n,n,n,n,n,n,y,n,s9,1.1018042375159809,-0.1718923192481847
n,n,n,n,y,y,n,n,n,n,n,n,y,n,qc,1.7738440494693115,-0.31652936607728677
n,n,n,n,y,y,n,n,n,n,n,n,y,n,c3,1.2853551983713238,-0.6036297111712434
n,n,n,n,y,y,n,n,n,n,n,n,n,y,s2,1.0633236794473373,-0.15210114920305795
n,n,n,n,y,y,n,n,n,n,n,n,n,y,s3,0.8049553924008669,-0.12425565109447634
n,n,n,n,y,y,n,n,n,n,n,n,n,y,s6,0.7402228167852577,0.26758961786281243
n,n,n,n,y,y,n,n,n,n,n,n,n,y,s7,0.8492449703282127,-0.18591855056516593
n,n,n,n,y,y,n,n,n,n,n,n,n,y,s8,0.7063359460623576,0.07147163825438385
n,n,n,n,y,y,n,n,n,n,n,n,n,y,s9,1.0858634481026854,-0.5951859567532867
n,n,n,n,y,y,n,n,n,n,n,n,n,y,qc,0.9846207330404632,0.007706776073088228
n,n,n,n,y,y,n,n,n,n,n,n,n,y,c2,1.3739537714814134,-0.11347581068891044
n,n,n,n,y,n,y,y,n,n,n,n,n,n,s2,0.8832012063204855,-0.07120166416694595
n,n,n,n,y,n,y,y,n,n,n,n,n,n,s3,0.7279313760117168,0.4128395203016164
n,n,n,n,y,n,y,y,n,n,n,n,n,n,s5,0.7849381198064094,-0.009530580342097304
n,n,n,n,y,n,y,y,n,n,n,n,n,n,s8,0.7466354187121181,0.013461784155442968
n,n,n,n,y,n,y,y,n,n,n,n,n,n,s9,1.3466037107874467,-0.16163272188814704
n,n,n,n,y,n,y,y,n,n,n,n,n,n,qc,0.9987898243449986,0.14727582775320325
n,n,n,n,y,n,y,y,n,n,n,n,n,n,c2,1.8758951349693453,-0.8930412477432307
n,n,n,n,y,n,y,y,n,n,n,n,n,n,c3,1.6508951793673605,-0.29086138550146146
n,n,n,n,y,n,y,n,y,n,n,n,n,n,s2,1.1833937455536472,0.10417659813073775
n,n,n,n,y,n,y,n,y,n,n,n,n,n,s3,0.6169299134451182,0.4110554976411401
n,n,n,n,y,n,y,n,y,n,n,n,n,n,s5,0.6136683630601896,0.29234443785032815
n,n,n,n,y,n,y,n,y,n,n,n,n,n,s7,0.6879363409466078,0.08144595539642509
n,n,n,n,y,n,y,n,y,n,n,n,n,n,s9,0.7316026504568485,0.3426148086638139
n,n,n,n,y,n,y,n,y,n,n,n,n,n,qc,1.0527814011315286,-0.005127360570404305
n,n,n,n,y,n,y,n,y,n,n,n,n,n,c2,1.2991186542458912,-0.2220326650705269
n,n,n,n,y,n,y,n,y,n,n,n,n,n,c3,1.638342390242687,-0.2810461586088657
n,n,n,n,y,n,y,n,n,y,n,n,n,n,s2,0.732329533048935,0.15353159489123436
n,n,n,n,y,n,y,n,n,y,n,n,n,n,s3,0.5449321390799371,0.3981539007984012
n,n,n,n,y,n,y,n,n,y,n,n,n,n,s5,0.4896771162976177,0.2876102143815865
n,n,n,n,y,n,y,n,n,y,n,n,n,n,s7,1.1041921611437011,-0.5111492555771697
n,n,n,n,y,n,y,n,n,y,n,n,n,n,s8,0.5124058688595341,0.49990777210248116
n,n,n,n,y,n,y,n,n,y,n,n,n,n,qc,1.262971969467502,-0.20671074866567893
n,n,n,n,y,n,y,n,n,y,n,n,n,n,c2,1.4792560873446268,-0.24876523115037785
n,n,n,n,y,n,y,n,n,y,n,n,n,n,c3,1.5991266538690778,-0.13055439965633409
n,n,n,n,y,n,y,n,n,n,y,n,n,n,s2,1.1465233776957924,-0.24296779639165722
n,n,n,n,y,n,y,n,n,n,y,n,n,n,s3,0.7182628626219473,0.2422749123064083
n,n,n,n,y,n,y,n,n,n,y,n,n,n,s5,0.6393063149791144,0.29205722876363904
n,n,n,n,y,n,y,n,n,n,y,n,n,n,s7,1.289466369135622,-0.17192174953959527
n,n,n,n,y,n,y,n,n,n,y,n,n,n,s8,0.9342000276701061,0.29274614212645544
n,n,n,n,y,n,y,n,n,n,y,n,n,n,s9,0.6816204544694178,0.28336809941573327
n,n,n,n,y,n,y,n,n,n,y,n,n,n,c2,1.7557613881194167,-0.7718094508301412
n,n,n,n,y,n,y,n,n,n,y,n,n,n,c3,1.6009632918306964,-0.4148160879629632
n,n,n,n,y,n,y,n,n,n,n,n,y,n,s2,0.6473332568253203,0.38145216253535097
n,n,n,n,y,n,y,n,n,n,n,n,y,n,s3,0.8824455830683363,0.17781097611589014
n,n,n,n,y,n,y,n,n,n,n,n,y,n,s5,0.6311133954891963,0.39893179834827
n,n,n,n,y,n,y,n,n,n,n,n,y,n,s7,1.0347879891391738,-0.07464091484614
n,n,n,n,y,n,y,n,n,n,n,n,y,n,s8,1.24252739873777,-0.08035230894460388
n,n,n,n,y,n,y,n,n,n,n,n,y,n,s9,1.0795010160184457,-0.2865041192498581
n,n,n,n,y,n,y,n,n,n,n,n,y,n,qc,1.0557201659229325,-0.2326258152640055
n,n,n,n,y,n,y,n,n,n,n,n,y,n,c3,1.467322130582043,0.04609570441194488
n,n,n,n,y,n,y,n,n,n,n,n,n,y,s2,0.7174632819980689,0.356856559824276
n,n,n,n,y,n,y,n,n,n,n,n,n,y,s3,0.8139277423133638,0.25088648422051296
n,n,n,n,y,n,y,n,n,n,n,n,n,y,s5,0.9772046339152393,0.0349826968790905
n,n,n,n,y,n,y,n,n,n,n,n,n,y,s7,1.0238756393757267,-0.4697036137662618
n,n,n,n,y,n,y,n,n,n,n,n,n,y,s8,0.8606408238507988,0.09119218497105441
n,n,n,n,y,n,y,n,n,n,n,n,n,y,s9,1.1099773020796833,-0.9932423346603729
n,n,n,n,y,n,y,n,n,n,n,n,n,y,qc,1.4038937423349815,-0.8774115146833861
n,n,n,n,y,n,y,n,n,n,n,n,n,y,c2,1.347030603058019,-0.35934277243218093
n,n,n,n,y,n,n,y,y,n,n,n,n,n,s2,1.2815487395271983,-0.36403288300772596
n,n,n,n,y,n,n,y,y,n,n,n,n,n,s3,0.8607985274441059,0.1271800952473815
n,n,n,n,y,n,n,y,y,n,n,n,n,n,s5,0.6373066944074541,0.13839345735036235
n,n,n,n,y,n,n,y,y,n,n,n,n,n,s6,0.8637316834565132,0.000715793241100271
n,n,n,n,y,n,n,y,y,n,n,n,n,n,s9,0.836468789747074,0.2506558398464721
n,n,n,n,y,n,n,y,y,n,n,n,n,n,qc,1.1009279452081198,-0.16825880473940624
n,n,n,n,y,n,n,y,y,n,n,n,n,n,c2,1.1331808991528116,-0.24359804596626544
n,n,n,n,y,n,n,y,y,n,n,n,n,n,c3,1.471166624726863,-0.3001111389366262
n,n,n,n,y,n,n,y,n,y,n,n,n,n,s2,0.7752015644003034,0.2980289991944638
n,n,n,n,y,n,n,y,n,y,n,n,n,n,s3,0.662309807890204,0.25475873945698735
n,n,n,n,y,n,n,y,n,y,n,n,n,n,s5,0.8608348015882423,0.14315773741136428
n,n,n,n,y,n,n,y,n,y,n,n,n,n,s6,1.0694826136322917,-0.06894185078355419
n,n,n,n,y,n,n,y,n,y,n,n,n,n,s8,0.6017190307045995,0.47385836070643655
n,n,n,n,y,n,n,y,n,y,n,n,n,n,qc,1.2995388081728638,-0.20120144567922527
n,n,n,n,y,n,n,y,n,y,n,n,n,n,c2,1.138008627794474,-0.14841028826369795
n,n,n,n,y,n,n,y,n,y,n,n,n,n,c3,1.8171671461201189,-0.6058814877064462
n,n,n,n,y,n,n,y,n,n,y,n,n,n,s2,0.7363552186141955,-0.08881606233345928
n,n,n,n,y,n,n,y,n,n,y,n,n,n,s3,0.971698117642311,0.11024244798755456
n,n,n,n,y,n,n,y,n,n,y,n,n,n,s5,1.0336686840339144,-0.02938489834766544
n,n,n,n,y,n,n,y,n,n,y,n,n,n,s6,0.7192322434684646,0.27524307886977295
n,n,n,n,y,n,n,y,n,n,y,n,n,n,s8,0.4626441321485191,0.5617538688044662
n,n,n,n,y,n,n,y,n,n,y,n,n,n,s9,0.8781675089271485,0.3110528612568625
n,n,n,n,y,n,n,y,n,n,y,n,n,n,c2,1.691371201091026,-0.8561784109253405
n,n,n,n,y,n,n,y,n,n,y,n,n,n,c3,1.1750695102703972,-0.46603552212551724
n,n,n,n,y,n,n,y,n,n,n,n,y,n,s2,0.6596970409632348,0.26825653140200123
n,n,n,n,y,n,n,y,n,n,n,n,y,n,s3,0.5821077143034852,0.3475599613224005
n,n,n,n,y,n,n,y,n,n,n,n,y,n,s5,0.9651180842689909,0.0017441143168300812
n,n,n,n,y,n,n,y,n,n,n,n,y,n,s6,1.3256694649323628,0.03309102344961745
n,n,n,n,y,n,n,y,n,n,n,n,y,n,s8,1.101866235711218,0.07423184151057083
n,n,n,n,y,n,n,y,n,n,n,n,y,n,s9,0.8330535384169474,-0.0375940600804201
n,n,n,n,y,n,n,y,n,n,n,n,y,n,qc,1.1737309172342063,-0.18190582050074644
n,n,n,n,y,n,n,y,n,n,n,n,y,n,c3,1.059748053186411,-0.08977923205390392
n,n,n,n,y,n,n,y,n,n,n,n,n,y,s2,0.856128180150769,0.06589509341140432
n,n,n,n,y,n,n,y,n,n,n,n,n,y,s3,0.7122092286027613,0.01296120819539559
n,n,n,n,y,n,n,y,n,n,n,n,n,y,s5,0.9018816028670859,0.14146123441750436
n,n,n,n,y,n,n,y,n,n,n,n,n,y,s6,1.3411102438128009,-0.3234079328366719
n,n,n,n,y,n,n,y,n,n,n,n,n,y,s8,1.4112311231630381,-0.5235135278491025
n,n,n,n,y,n,n,y,n,n,n,n,n,y,s9,0.8492756764385488,-0.05008611747514746
n,n,n,n,y,n,n,y,n,n,n,n,n,y,qc,1.238743127265758,-0.20746402414877754
n,n,n,n,y,n,n,y,n,n,n,n,n,y,c2,1.0960503109131634,-0.20284945320854475
n,n,n,n,y,n,n,n,y,y,n,n,n,n,s2,0.8724823349467563,0.09456526003818533
n,n,n,n,y,n,n,n,y,y,n,n,n,n,s3,0.6496342601692909,0.2526213025542299
n,n,n,n,y,n,n,n,y,y,n,n,n,n,s5,1.2844806784664566,-0.1486777052126551
n,n,n,n,y,n,n,n,y,y,n,n,n,n,s6,0.9341960574708273,0.19113788602841397
n,n,n,n,y,n,n,n,y,y,n,n,n,n,s7,0.9609596405606445,0.06351704897598764
n,n,n,n,y,n,n,n,y,y,n,n,n,n,qc,1.5948092847291928,-0.41474420949025365
n,n,n,n,y,n,n,n,y,y,n,n,n,n,c2,1.5192352933659719,-0.4290882117299055
n,n,n,n,y,n,n,n,y,y,n,n,n,n,c3,1.0242147136977735,-0.277826664244766
n,n,n,n,y,n,n,n,y,n,y,n,n,n,s2,0.9023031676036966,0.22782796038714537
n,n,n,n,y,n,n,n,y,n,y,n,n,n,s3,0.987396273321262,0.26200996330286264
n,n,n,n,y,n,n,n,y,n,y,n,n,n,s5,0.8645434903058514,-0.5764728195734987
n,n,n,n,y,n,n,n,y,n,y,n,n,n,s6,0.6085923725789433,0.1810059910868024
n,n,n,n,y,n,n,n,y,n,y,n,n,n,s7,1.0033619827600384,0.12298869406069224
n,n,n,n,y,n,n,n,y,n,y,n,n,n,s9,0.3713399355013189,0.533075
n,n,n,n,y,n,n,n,y,n,y,n,n,n,c2,1.6303499421852419,-0.44582726509234427
n,n,n,n,y,n,n,n,y,n,y,n,n,n,c3,0.8054206113285117,-0.8980606560216686
n,n,n,n,y,n,n,n,y,n,n,n,y,n,s2,0.9229243637916139,-0.04670217671768695
n,n,n,n,y,n,n,n,y,n,n,n,y,n,s3,0.804992476738417,0.22741440243601907
n,n,n,n,y,n,n,n,y,n,n,n,y,n,s5,0.7693699119316452,0.0028264698430239266
n,n,n,n,y,n,n,n,y,n,n,n,y,n,s6,0.7869722935798409,0.060816205240888155
n,n,n,n,y,n,n,n,y,n,n,n,y,n,s7,1.1774848319769087,0.09992183990278591
n,n,n,n,y,n,n,n,y,n,n,n,y,n,s9,0.5541606884427328,0.5409743144675223
n,n,n,n,y,n,n,n,y,n,n,n,y,n,qc,1.5794805566193373,-0.3439830566321067
n,n,n,n,y,n,n,n,y,n,n,n,y,n,c3,1.3247578599799135,-0.1707256140843334
n,n,n,n,y,n,n,n,y,n,n,n,n,y,s2,0.936064916663995,0.13261023361569968
n,n,n,n,y,n,n,n,y,n,n,n,n,y,s3,0.8711890379678546,-0.10791091250741869
n,n,n,n,y,n,n,n,y,n,n,n,n,y,s5,0.82764741409739,0.038412994704410286
n,n,n,n,y,n,n,n,y,n,n,n,n,y,s6,0.6970126103916812,-0.008791260175362359
n,n,n,n,y,n,n,n,y,n,n,n,n,y,s7,1.0152901513041082,0.16492141385600922
n,n,n,n,y,n,n,n,y,n,n,n,n,y,s9,0.6276775205151093,0.452573377639814
n,n,n,n,y,n,n,n,y,n,n,n,n,y,qc,1.0294105548299506,0.06108912433713354
n,n,n,n,y,n,n,n,y,n,n,n,n,y,c2,1.7081401631099222,-0.3040565847675538
n,n,n,n,y,n,n,n,n,y,y,n,n,n,s2,1.084669745412163,-0.13382031978053965
n,n,n,n,y,n,n,n,n,y,y,n,n,n,s3,0.674057421639571,0.09720636330994614
n,n,n,n,y,n,n,n,n,y,y,n,n,n,s5,1.024421291216708,0.19692523558618957
n,n,n,n,y,n,n,n,n,y,y,n,n,n,s6,0.7654155824774481,0.10957668186324221
n,n,n,n,y,n,n,n,n,y,y,n,n,n,s7,0.9137865805079192,0.14299697200050698
n,n,n,n,y,n,n,n,n,y,y,n,n,n,s8,0.36833057009197473,0.6808211525286498
n,n,n,n,y,n,n,n,n,y,y,n,n,n,c2,0.9256181280093835,-0.12347689408584706
n,n,n,n,y,n,n,n,n,y,y,n,n,n,c3,1.5519564120997051,-0.37150733615205356
n,n,n,n,y,n,n,n,n,y,n,n,y,n,s2,0.7221205083590639,0.16533177017753786
n,n,n,n,y,n,n,n,n,y,n,n,y,n,s3,0.8889660947311132,0.04249416846938325
n,n,n,n,y,n,n,n,n,y,n,n,y,n,s5,1.3916743823062068,-0.4189885077829316
n,n,n,n,y,n,n,n,n,y,n,n,y,n,s6,0.9460864921659303,-0.2731660860522729
n,n,n,n,y,n,n,n,n,y,n,n,y,n,s7,0.7294168841594879,0.3976434359219881
n,n,n,n,y,n,n,n,n,y,n,n,y,n,s8,0.3659466497096922,0.6316864073599862
n,n,n,n,y,n,n,n,n,y,n,n,y,n,qc,1.7219092942954803,-0.5443083636969317
n,n,n,n,y,n,n,n,n,y,n,n,y,n,c3,1.0729882482269546,-0.3386773062999249
n,n,n,n,y,n,n,n,n,y,n,n,n,y,s2,0.8647325477737091,-0.1413866176032239
n,n,n,n,y,n,n,n,n,y,n,n,n,y,s3,0.4845752207955437,0.3540009507284405
n,n,n,n,y,n,n,n,n,y,n,n,n,y,s5,1.0490441823129724,-0.3130352247502679
n,n,n,n,y,n,n,n,n,y,n,n,n,y,s6,1.7954499469751026,-0.3037573541242611
n,n,n,n,y,n,n,n,n,y,n,n,n,y,s7,0.7494783002085018,-0.06284086322312477
n,n,n,n,y,n,n,n,n,y,n,n,n,y,s8,0.7843070592966016,0.28170165017830795
n,n,n,n,y,n,n,n,n,y,n,n,n,y,qc,0.989857822088569,-0.1291462331753035
n,n,n,n,y,n,n,n,n,y,n,n,n,y,c2,1.462230450428099,-0.47559557288994747
n,n,n,n,y,n,n,n,n,n,y,y,n,n,s0,0.9338957880207467,0.13957067216972474
n,n,n,n,y,n,n,n,n,n,y,y,n,n,s1,1.181312823656602,-0.13966264499213232
n,n,n,n,y,n,n,n,n,n,y,y,n,n,s2,0.8589920957174533,0.35053623639752385
n,n,n,n,y,n,n,n,n,n,y,y,n,n,s3,0.9924008180386709,0.01325189708639951
n,n,n,n,y,n,n,n,n,n,y,y,n,n,s5,0.6540975153671343,0.3761540491236004
n,n,n,n,y,n,n,n,n,n,y,y,n,n,s6,1.0707964554387523,0.08094960653641259
n,n,n,n,y,n,n,n,n,n,y,y,n,n,s7,0.7891634333086907,0.07930664129271359
n,n,n,n,y,n,n,n,n,n,y,y,n,n,s8,0.8733851478396701,0.1696208267091177
n,n,n,n,y,n,n,n,n,n,y,y,n,n,s9,0.9418519805707161,0.10989655874026893
n,n,n,n,y,n,n,n,n,n,y,y,n,n,c2,1.7259156418222834,-0.8940888619614515
n,n,n,n,y,n,n,n,n,n,y,y,n,n,c3,1.9659477562142396,-0.7373630787037038
n,n,n,n,y,n,n,n,n,n,y,n,y,n,s0,0.6700037950276009,0.31456756997968927
n,n,n,n,y,n,n,n,n,n,y,n,y,n,s1,0.6706445037954871,0.27731261614541836
n,n,n,n,y,n,n,n,n,n,y,n,y,n,s2,0.9918118240234954,-0.07461873022553078
n,n,n,n,y,n,n,n,n,n,y,n,y,n,s3,0.6816941047489076,0.2545625765868196
n,n,n,n,y,n,n,n,n,n,y,n,y,n,s5,1.4590223181350774,-0.23230926809850747
n,n,n,n,y,n,n,n,n,n,y,n,y,n,s6,0.9079230285716211,0.31335847246118
n,n,n,n,y,n,n,n,n,n,y,n,y,n,s7,1.6712013961710828,-0.167856549901499
n,n,n,n,y,n,n,n,n,n,y,n,y,n,s8,1.0579355710423548,0.08014653193860977
n,n,n,n,y,n,n,n,n,n,y,n,y,n,s9,1.355178175698347,-0.20764597514180871
n,n,n,n,y,n,n,n,n,n,y,n,y,n,c1,1.3191770285136375,-0.1961436675904935
n,n,n,n,y,n,n,n,n,n,y,n,y,n,c3,1.0501387496600292,-0.6969819738689118
n,n,n,n,y,n,n,n,n,n,y,n,n,y,s0,1.1532366344685692,0.01992117394021098
n,n,n,n,y,n,n,n,n,n,y,n,n,y,s1,0.7685454114481312,0.08726149871005195
n,n,n,n,y,n,n,n,n,n,y,n,n,y,s2,0.84077338967841,0.1904053188176864
n,n,n,n,y,n,n,n,n,n,y,n,n,y,s3,0.6723982387573596,0.3004256774353302
n,n,n,n,y,n,n,n,n,n,y,n,n,y,s5,0.8702663899166097,0.26091957420669987
n,n,n,n,y,n,n,n,n,n,y,n,n,y,s6,0.9264529991064788,0.21442895476318977
n,n,n,n,y,n,n,n,n,n,y,n,n,y,s7,1.429079508059879,-0.034701870748299335
n,n,n,n,y,n,n,n,n,n,y,n,n,y,s8,0.7761793644344969,0.26475323052832267
n,n,n,n,y,n,n,n,n,n,y,n,n,y,s9,0.3879042095317731,0.5490314927342141
n,n,n,n,y,n,n,n,n,n,y,n,n,y,c1,1.4731481948583336,-0.6529964119189342
n,n,n,n,y,n,n,n,n,n,y,n,n,y,c2,1.542036490361761,-0.45053645084224186
n,n,n,n,y,n,n,n,n,n,n,n,y,y,s0,0.9537243063480235,-0.06402011265858754
n,n,n,n,y,n,n,n,n,n,n,n,y,y,s2,0.6177763784736475,0.2118517825989985
n,n,n,n,y,n,n,n,n,n,n,n,y,y,s3,1.028409468249113,0.12109251217881845
n,n,n,n,y,n,n,n,n,n,n,n,y,y,s5,0.9406868243619408,0.09377861200852411
n,n,n,n,y,n,n,n,n,n,n,n,y,y,s6,0.8680197020775062,-0.13099457102087197
n,n,n,n,y,n,n,n,n,n,n,n,y,y,s7,1.336808716953216,-0.30275874174755835
n,n,n,n,y,n,n,n,n,n,n,n,y,y,s8,0.8348806888929651,-0.09750948204241339
n,n,n,n,y,n,n,n,n,n,n,n,y,y,s9,1.1338855585609877,-0.5346773899269845
n,n,n,n,y,n,n,n,n,n,n,n,y,y,qc,1.3121805921341565,-0.30828438966885297
n,n,n,n,n,y,y,y,n,n,n,n,n,n,s2,0.8267840522584601,0.33191659828830933
n,n,n,n,n,y,y,y,n,n,n,n,n,n,s3,0.9215520075975026,-0.0016209776941054077
n,n,n,n,n,y,y,y,n,n,n,n,n,n,s4,1.165007699451679,0.011286144290382771
n,n,n,n,n,y,y,y,n,n,n,n,n,n,s8,0.6074589816584477,0.4224526393134165
n,n,n,n,n,y,y,y,n,n,n,n,n,n,s9,1.1590940225382755,-0.6840077031242482
n,n,n,n,n,y,y,y,n,n,n,n,n,n,qc,1.4786597847694636,-0.13135931241658438
n,n,n,n,n,y,y,y,n,n,n,n,n,n,c2,0.9672852449513012,-0.17405071250067272
n,n,n,n,n,y,y,y,n,n,n,n,n,n,c3,0.9066965361871567,-0.46518512737208
n,n,n,n,n,y,y,n,y,n,n,n,n,n,s2,1.022910220259454,-0.13800051845719197
n,n,n,n,n,y,y,n,y,n,n,n,n,n,s3,0.8529374101461249,0.27105583955070356
n,n,n,n,n,y,y,n,y,n,n,n,n,n,s4,1.1997025377558497,-0.10545776240029724
n,n,n,n,n,y,y,n,y,n,n,n,n,n,s7,0.5470454923011281,0.26956780791094404
n,n,n,n,n,y,y,n,y,n,n,n,n,n,s9,0.4459897876098486,0.5174239650248491
n,n,n,n,n,y,y,n,y,n,n,n,n,n,qc,0.8616384097566756,-0.058861562384392
n,n,n,n,n,y,y,n,y,n,n,n,n,n,c2,1.109158465304089,-0.04334417099713361
n,n,n,n,n,y,y,n,y,n,n,n,n,n,c3,1.6114275510667269,-0.4240636468491017
n,n,n,n,n,y,y,n,n,y,n,n,n,n,s2,0.8371099708053356,0.11154101712409736
n,n,n,n,n,y,y,n,n,y,n,n,n,n,s3,0.9663971202045386,-0.28832757856145785
n,n,n,n,n,y,y,n,n,y,n,n,n,n,s4,1.0116254028634155,-0.024517552631940553
n,n,n,n,n,y,y,n,n,y,n,n,n,n,s7,1.0687749404346498,0.06976724490227015
n,n,n,n,n,y,y,n,n,y,n,n,n,n,s8,0.6246513883507476,0.488522060856462
n,n,n,n,n,y,y,n,n,y,n,n,n,n,qc,1.0709579591385658,-0.03833562249685163
n,n,n,n,n,y,y,n,n,y,n,n,n,n,c2,1.2056232124873771,-0.21664288580427662
n,n,n,n,n,y,y,n,n,y,n,n,n,n,c3,1.4092852644536058,-0.10194272281811867
n,n,n,n,n,y,y,n,n,n,y,n,n,n,s2,0.5829040404613296,0.43609730857669554
n,n,n,n,n,y,y,n,n,n,y,n,n,n,s3,0.8013667782066193,0.293254074483133
n,n,n,n,n,y,y,n,n,n,y,n,n,n,s4,0.5983044013040523,0.33023184179084264
n,n,n,n,n,y,y,n,n,n,y,n,n,n,s7,0.9995284146947775,0.008305766037818518
n,n,n,n,n,y,y,n,n,n,y,n,n,n,s8,0.49615933103023113,0.2509472656249998
n,n,n,n,n,y,y,n,n,n,y,n,n,n,s9,0.5981541131340358,0.3521864862124897
n,n,n,n,n,y,y,n,n,n,y,n,n,n,c2,1.2683766479429537,-0.2799699020859947
n,n,n,n,n,y,y,n,n,n,y,n,n,n,c3,1.7962403320449296,-0.5873878761574074
n,n,n,n,n,y,y,n,n,n,n,n,y,n,s2,1.2685316204904846,-0.0976446625567995
n,n,n,n,n,y,y,n,n,n,n,n,y,n,s3,1.6193499915931049,-0.617969516624536
n,n,n,n,n,y,y,n,n,n,n,n,y,n,s4,0.9501807843862897,-0.07908956219841357
n,n,n,n,n,y,y,n,n,n,n,n,y,n,s7,1.4706907573220482,-0.008038897962666658
n,n,n,n,n,y,y,n,n,n,n,n,y,n,s8,0.914791581979744,0.09461703889914785
n,n,n,n,n,y,y,n,n,n,n,n,y,n,s9,0.9985785520247488,0.08822780161647703
n,n,n,n,n,y,y,n,n,n,n,n,y,n,qc,1.3931674254888766,-0.3683289689142213
n,n,n,n,n,y,y,n,n,n,n,n,y,n,c3,1.5794607378618948,-0.9705604879283131
n,n,n,n,n,y,y,n,n,n,n,n,n,y,s2,0.9192562243491931,0.18495761064367688
n,n,n,n,n,y,y,n,n,n,n,n,n,y,s3,0.813634151323435,0.21280623042143731
n,n,n,n,n,y,y,n,n,n,n,n,n,y,s4,0.8443034118914899,-0.09962076357158445
n,n,n,n,n,y,y,n,n,n,n,n,n,y,s7,1.156309802377383,-0.19932860983470557
n,n,n,n,n,y,y,n,n,n,n,n,n,y,s8,1.1930582358635127,-0.032693338474133915
n,n,n,n,n,y,y,n,n,n,n,n,n,y,s9,0.8433977087749713,0.09073062901918683
n,n,n,n,n,y,y,n,n,n,n,n,n,y,qc,1.1286579615153436,0.01789832241834044
n,n,n,n,n,y,y,n,n,n,n,n,n,y,c2,0.8235636259665026,0.0003926278186021648
n,n,n,n,n,y,n,y,y,n,n,n,n,n,s2,0.9654485916999199,0.056253206105372995
n,n,n,n,n,y,n,y,y,n,n,n,n,n,s3,0.7191963316702354,0.38535470487921164
n,n,n,n,n,y,n,y,y,n,n,n,n,n,s4,1.2311783576424706,-0.34618301422690756
n,n,n,n,n,y,n,y,y,n,n,n,n,n,s6,0.9431286763817167,-0.09114162337790988
n,n,n,n,n,y,n,y,y,n,n,n,n,n,s9,0.4883877173077052,0.14370476255965525
n,n,n,n,n,y,n,y,y,n,n,n,n,n,qc,1.1926829972888642,-0.27615177731137575
n,n,n,n,n,y,n,y,y,n,n,n,n,n,c2,1.0916886709545575,-0.32504643139432865
n,n,n,n,n,y,n,y,y,n,n,n,n,n,c3,1.0735657652277355,-0.7348390885909561
n,n,n,n,n,y,n,y,n,y,n,n,n,n,s2,0.7803719611697074,0.022431818352179222
n,n,n,n,n,y,n,y,n,y,n,n,n,n,s3,1.007865778272777,0.1512794934960504
n,n,n,n,n,y,n,y,n,y,n,n,n,n,s4,0.9404414013142526,0.08690976134843942
n,n,n,n,n,y,n,y,n,y,n,n,n,n,s6,0.8420019158976269,0.21128933421448615
n,n,n,n,n,y,n,y,n,y,n,n,n,n,s8,0.4210023788108466,0.6202787348339656
n,n,n,n,n,y,n,y,n,y,n,n,n,n,qc,1.2756440847736048,-0.14758914691675673
n,n,n,n,n,y,n,y,n,y,n,n,n,n,c2,1.3331724065350778,-0.25406576499530864
n,n,n,n,n,y,n,y,n,y,n,n,n,n,c3,0.8087544339967327,-0.9059171691921797
n,n,n,n,n,y,n,y,n,n,y,n,n,n,s2,0.8030600199048354,0.19130593252503947
n,n,n,n,n,y,n,y,n,n,y,n,n,n,s3,0.8249008520361777,0.01711867131428091
n,n,n,n,n,y,n,y,n,n,y,n,n,n,s4,0.828250723932426,0.11496440645812367
n,n,n,n,n,y,n,y,n,n,y,n,n,n,s6,0.8120095820244452,0.32655520735837373
n,n,n,n,n,y,n,y,n,n,y,n,n,n,s8,0.5669529497676633,0.46360322997416026
n,n,n,n,n,y,n,y,n,n,y,n,n,n,s9,0.43226524467701427,0.41957579185520344
n,n,n,n,n,y,n,y,n,n,y,n,n,n,c2,1.2580225086918393,-0.26952112362186265
n,n,n,n,n,y,n,y,n,n,y,n,n,n,c3,1.1644129432352823,-4.339801884537601
n,n,n,n,n,y,n,y,n,n,n,n,y,n,s2,1.3182084585541538,-0.2879035723701828
n,n,n,n,n,y,n,y,n,n,n,n,y,n,s3,1.0558290428552426,0.08952977865328315
n,n,n,n,n,y,n,y,n,n,n,n,y,n,s4,1.1720182727148134,-0.203151991278389
n,n,n,n,n,y,n,y,n,n,n,n,y,n,s6,0.8043474696165475,0.28683452668842646
n,n,n,n,n,y,n,y,n,n,n,n,y,n,s8,0.659973250313007,0.1889700743984879
n,n,n,n,n,y,n,y,n,n,n,n,y,n,s9,0.9925192014562432,-0.1371732265229213
n,n,n,n,n,y,n,y,n,n,n,n,y,n,qc,1.2453401222481872,-0.44582586001473445
n,n,n,n,n,y,n,y,n,n,n,n,y,n,c3,1.0682525188569125,0.05595533801561492
n,n,n,n,n,y,n,y,n,n,n,n,n,y,s2,1.2334122488446437,-0.24206552889157806
n,n,n,n,n,y,n,y,n,n,n,n,n,y,s3,0.7349525534445797,0.17301999627285303
