u,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,qc,pred,mse,score
+,+,+,-,-,+,+,-,-,+,-,-,s6,0.987379268,0.373179927
+,+,+,-,-,+,+,-,-,+,-,-,s7,1.43199488,-0.09611413
+,+,+,-,-,+,+,-,-,+,-,-,s9,0.650860369,0.362523364
+,+,+,-,-,+,+,-,-,+,-,-,qc,0.251694577,0.822520231
+,+,+,-,-,+,+,-,-,-,+,-,s2,0.850081104,0.276775799
+,+,+,-,-,+,+,-,-,-,+,-,s3,0.49827182,0.315136364
+,+,+,-,-,+,+,-,-,-,+,-,s6,0.992505819,0.37523691
+,+,+,-,-,+,+,-,-,-,+,-,s7,1.30788416,-0.754333333
+,+,+,-,-,+,+,-,-,-,+,-,s8,1.810210999,0.043430294
+,+,+,-,-,+,+,-,-,-,+,-,qc,0.184409888,0.834588235
+,+,+,-,-,+,+,-,-,-,-,+,s2,1.42815037,-0.498325506
+,+,+,-,-,+,+,-,-,-,-,+,s3,0.606974247,0.39625
+,+,+,-,-,+,+,-,-,-,-,+,s6,0.714937534,0.337849215
+,+,+,-,-,+,+,-,-,-,-,+,s7,1.1089023,0.102413793
+,+,+,-,-,+,+,-,-,-,-,+,s8,1.109398356,-0.143166667
+,+,+,-,-,+,+,-,-,-,-,+,s9,0.325430184,0.371336406
+,+,+,-,-,+,-,+,+,-,-,-,s2,0.819647211,0.029444444
+,+,+,-,-,+,-,+,+,-,-,-,s3,0.472649604,0.451354233
+,+,+,-,-,+,-,+,+,-,-,-,s5,0.966436704,-0.048243902
+,+,+,-,-,+,-,+,+,-,-,-,s8,0.54261838,0.013291503
+,+,+,-,-,+,-,+,+,-,-,-,s9,0.447806437,0.221078838
+,+,+,-,-,+,-,+,+,-,-,-,qc,0.036722765,0.960634642
+,+,+,-,-,+,-,+,-,+,-,-,s2,0.926358261,0.116267504
+,+,+,-,-,+,-,+,-,+,-,-,s3,0.481909905,0.563705389
+,+,+,-,-,+,-,+,-,+,-,-,s5,0.963398491,0.118459076
+,+,+,-,-,+,-,+,-,+,-,-,s7,0.520159224,0.57896404
+,+,+,-,-,+,-,+,-,+,-,-,s9,0.888558362,0.432190921
+,+,+,-,-,+,-,+,-,+,-,-,qc,0.039301319,0.954599116
+,+,+,-,-,+,-,+,-,-,+,-,s2,0.851103252,0.324841027
+,+,+,-,-,+,-,+,-,-,+,-,s3,0.387056042,0.590769231
+,+,+,-,-,+,-,+,-,-,+,-,s5,0.606938719,0.473347973
+,+,+,-,-,+,-,+,-,-,+,-,s7,0.474858406,0.319287532
+,+,+,-,-,+,-,+,-,-,+,-,s8,1.203128688,-0.23975
+,+,+,-,-,+,-,+,-,-,+,-,qc,0.236786727,0.73499629
+,+,+,-,-,+,-,+,-,-,-,+,s2,0.384546849,0.514106864
+,+,+,-,-,+,-,+,-,-,-,+,s3,0.507541372,0.381157359
+,+,+,-,-,+,-,+,-,-,-,+,s5,0.578397853,0.394070965
+,+,+,-,-,+,-,+,-,-,-,+,s7,0.402196676,-2.147009877
+,+,+,-,-,+,-,+,-,-,-,+,s8,0.283929738,0.331263759
+,+,+,-,-,+,-,+,-,-,-,+,s9,1.572761475,-0.168971631
+,+,+,-,-,+,-,-,+,+,-,-,s2,0.592566931,0.227149758
+,+,+,-,-,+,-,-,+,+,-,-,s3,0.599101175,0.131130456
+,+,+,-,-,+,-,-,+,+,-,-,s5,1.3228659,0.116687496
+,+,+,-,-,+,-,-,+,+,-,-,s6,0.709147625,0.140712986
+,+,+,-,-,+,-,-,+,+,-,-,s9,0.637579775,0.595653875
+,+,+,-,-,+,-,-,+,+,-,-,qc,0.512111244,0.561907433
+,+,+,-,-,+,-,-,+,-,+,-,s2,1.401478525,-0.20244159
+,+,+,-,-,+,-,-,+,-,+,-,s3,0.389848654,0.482962963
+,+,+,-,-,+,-,-,+,-,+,-,s5,1.050579313,0.231581076
+,+,+,-,-,+,-,-,+,-,+,-,s6,0.55839835,0.482830474
+,+,+,-,-,+,-,-,+,-,+,-,s8,0.949857038,-0.727239706
+,+,+,-,-,+,-,-,+,-,+,-,qc,0.023389044,0.969581995
+,+,+,-,-,+,-,-,+,-,-,+,s2,0.876417281,-0.439837728
+,+,+,-,-,+,-,-,+,-,-,+,s3,0.471331665,0.352165013
+,+,+,-,-,+,-,-,+,-,-,+,s5,1.188629798,-0.554678105
+,+,+,-,-,+,-,-,+,-,-,+,s6,0.944046463,-0.549317766
+,+,+,-,-,+,-,-,+,-,-,+,s8,0.789793289,-0.436176471
+,+,+,-,-,+,-,-,+,-,-,+,s9,0.212408279,0.696104666
+,+,+,-,-,+,-,-,-,+,+,-,s2,1.170120289,0.001348788
+,+,+,-,-,+,-,-,-,+,+,-,s3,0.875358464,0.31514773
+,+,+,-,-,+,-,-,-,+,+,-,s5,0.460267023,0.481157386
+,+,+,-,-,+,-,-,-,+,+,-,s6,0.764202211,0.115277437
+,+,+,-,-,+,-,-,-,+,+,-,s7,0.791880353,-0.062190476
+,+,+,-,-,+,-,-,-,+,+,-,qc,0.030222167,0.965087353
+,+,+,-,-,+,-,-,-,+,-,+,s2,0.306254589,0.451225774
+,+,+,-,-,+,-,-,-,+,-,+,s3,0.717196252,0.286613495
+,+,+,-,-,+,-,-,-,+,-,+,s5,1.313124153,-0.280600694
+,+,+,-,-,+,-,-,-,+,-,+,s6,0.461047918,0.515958817
+,+,+,-,-,+,-,-,-,+,-,+,s7,0.730622607,-0.236064114
+,+,+,-,-,+,-,-,-,+,-,+,s9,0.264051412,0.540705056
+,+,+,-,-,+,-,-,-,-,+,+,s2,1.401631658,-0.453558116
+,+,+,-,-,+,-,-,-,-,+,+,s3,0.287928958,0.578375585
+,+,+,-,-,+,-,-,-,-,+,+,s5,0.740622268,0.333281351
+,+,+,-,-,+,-,-,-,-,+,+,s6,0.770464684,0.237983609
+,+,+,-,-,+,-,-,-,-,+,+,s7,0.92543428,0.459170124
+,+,+,-,-,+,-,-,-,-,+,+,s8,1.050641047,0.468652329
+,+,+,-,-,-,+,+,+,-,-,-,s2,0.361120724,0.548635974
+,+,+,-,-,-,+,+,+,-,-,-,s3,0.533812173,0.547217742
+,+,+,-,-,-,+,+,+,-,-,-,s4,0.475021939,0.311964552
+,+,+,-,-,-,+,+,+,-,-,-,s8,1.133215079,0.286895674
+,+,+,-,-,-,+,+,+,-,-,-,s9,0.620946173,0.028731343
+,+,+,-,-,-,+,+,+,-,-,-,qc,0.616776316,0.505
+,+,+,-,-,-,+,+,-,+,-,-,s2,1.140093144,-0.559797297
+,+,+,-,-,-,+,+,-,+,-,-,s3,0.872691292,0.072446788
+,+,+,-,-,-,+,+,-,+,-,-,s4,0.45648059,0.364381443
+,+,+,-,-,-,+,+,-,+,-,-,s7,0.646859675,0.50486413
+,+,+,-,-,-,+,+,-,+,-,-,s9,0.302767915,0.717327394
+,+,+,-,-,-,+,+,-,+,-,-,qc,0.524571372,0.470264901
+,+,+,-,-,-,+,+,-,-,+,-,s2,1.097867472,-0.684090909
+,+,+,-,-,-,+,+,-,-,+,-,s3,0.289941558,0.706284683
+,+,+,-,-,-,+,+,-,-,+,-,s4,0.386847957,0.439678284
+,+,+,-,-,-,+,+,-,-,+,-,s7,1.705847881,0.223104285
+,+,+,-,-,-,+,+,-,-,+,-,s8,1.29198214,0.317277944
+,+,+,-,-,-,+,+,-,-,+,-,qc,0.156374601,0.842086093
+,+,+,-,-,-,+,+,-,-,-,+,s2,0.587565665,0.336277119
+,+,+,-,-,-,+,+,-,-,-,+,s3,0.872472072,-0.070274239
+,+,+,-,-,-,+,+,-,-,-,+,s4,0.640760889,0.234115044
+,+,+,-,-,-,+,+,-,-,-,+,s7,0.78580972,-0.216208791
+,+,+,-,-,-,+,+,-,-,-,+,s8,1.87460664,-0.041797753
+,+,+,-,-,-,+,+,-,-,-,+,s9,0.57098846,0.48414272
+,+,+,-,-,-,+,-,+,+,-,-,s2,0.776483191,0.210915935
+,+,+,-,-,-,+,-,+,+,-,-,s3,0.528785471,0.529715074
+,+,+,-,-,-,+,-,+,+,-,-,s4,0.549231093,0.573664149
+,+,+,-,-,-,+,-,+,+,-,-,s6,1.040276404,0.177993092
+,+,+,-,-,-,+,-,+,+,-,-,s9,0.700717361,0.320046296
+,+,+,-,-,-,+,-,+,+,-,-,qc,0.202477073,0.588333333
+,+,+,-,-,-,+,-,+,-,+,-,s2,1.003622118,-0.93539881
+,+,+,-,-,-,+,-,+,-,+,-,s3,0.633034904,0.228143728
+,+,+,-,-,-,+,-,+,-,+,-,s4,0.392474837,0.629300699
+,+,+,-,-,-,+,-,+,-,+,-,s6,0.35406896,0.426794955
+,+,+,-,-,-,+,-,+,-,+,-,s8,0.405222347,0.045584762
+,+,+,-,-,-,+,-,+,-,+,-,qc,0.074137759,0.899955752
+,+,+,-,-,-,+,-,+,-,-,+,s2,0.829030694,0.173078818
+,+,+,-,-,-,+,-,+,-,-,+,s3,0.395899721,0.24470538
+,+,+,-,-,-,+,-,+,-,-,+,s4,0.433787463,0.481505039
+,+,+,-,-,-,+,-,+,-,-,+,s6,0.959260194,0.142155689
+,+,+,-,-,-,+,-,+,-,-,+,s8,1.542709071,0.184786325
+,+,+,-,-,-,+,-,+,-,-,+,s9,0.798304561,0.278774883
+,+,+,-,-,-,+,-,-,+,+,-,s2,1.065963631,-0.018113208
+,+,+,-,-,-,+,-,-,+,+,-,s3,0.659126279,0.340033113
+,+,+,-,-,-,+,-,-,+,+,-,s4,0.733366797,0.303670242
+,+,+,-,-,-,+,-,-,+,+,-,s6,0.390555072,0.656899079
+,+,+,-,-,-,+,-,-,+,+,-,s7,0.654279338,-4.119444444
+,+,+,-,-,-,+,-,-,+,+,-,qc,0.382525917,0.609179229
+,+,+,-,-,-,+,-,-,+,-,+,s2,0.943281112,0.270996872
+,+,+,-,-,-,+,-,-,+,-,+,s3,0.820609075,0.199548387
+,+,+,-,-,-,+,-,-,+,-,+,s4,0.497354414,0.549911804
+,+,+,-,-,-,+,-,-,+,-,+,s6,0.504332531,0.567752272
+,+,+,-,-,-,+,-,-,+,-,+,s7,0.921387191,-0.235904762
+,+,+,-,-,-,+,-,-,+,-,+,s9,0.195799867,0.685520675
+,+,+,-,-,-,+,-,-,-,+,+,s2,1.179673195,-0.210972398
+,+,+,-,-,-,+,-,-,-,+,+,s3,0.867734405,0.006098485
+,+,+,-,-,-,+,-,-,-,+,+,s4,0.851768866,0.185522124
+,+,+,-,-,-,+,-,-,-,+,+,s6,0.872941255,0.119129985
+,+,+,-,-,-,+,-,-,-,+,+,s7,0.78580972,0.363936782
+,+,+,-,-,-,+,-,-,-,+,+,s8,1.219731249,0.355457479
+,+,+,-,-,-,-,+,+,+,-,-,s2,0.366268607,0.481375291
+,+,+,-,-,-,-,+,+,+,-,-,s3,0.600226701,0.268146603
+,+,+,-,-,-,-,+,+,+,-,-,s4,0.5625754,0.462054513
+,+,+,-,-,-,-,+,+,+,-,-,s5,0.429640702,0.494540453
+,+,+,-,-,-,-,+,+,+,-,-,s9,1.152149761,0.255808937
+,+,+,-,-,-,-,+,+,+,-,-,qc,0.114633174,0.903023578
+,+,+,-,-,-,-,+,+,-,+,-,s2,1.131729464,-0.150095323
+,+,+,-,-,-,-,+,+,-,+,-,s3,0.693787053,0.262597879
+,+,+,-,-,-,-,+,+,-,+,-,s4,0.477581387,0.375254237
+,+,+,-,-,-,-,+,+,-,+,-,s5,0.596575863,0.35292502
+,+,+,-,-,-,-,+,+,-,+,-,s8,1.022741308,0.43161964
+,+,+,-,-,-,-,+,+,-,+,-,qc,0.513980263,0.541666667
+,+,+,-,-,-,-,+,+,-,-,+,s2,1.141500667,-0.088975265
+,+,+,-,-,-,-,+,+,-,-,+,s3,0.51208757,0.339668751
+,+,+,-,-,-,-,+,+,-,-,+,s4,0.381366415,0.607545675
+,+,+,-,-,-,-,+,+,-,-,+,s5,0.894449085,-0.169902026
+,+,+,-,-,-,-,+,+,-,-,+,s8,0.482174266,0.277307811
+,+,+,-,-,-,-,+,+,-,-,+,s9,0.87548508,0.372645386
+,+,+,-,-,-,-,+,-,+,+,-,s2,0.770468639,-0.28665693
+,+,+,-,-,-,-,+,-,+,+,-,s3,0.599434194,0.077557252
+,+,+,-,-,-,-,+,-,+,+,-,s4,0.455404018,0.631679091
+,+,+,-,-,-,-,+,-,+,+,-,s5,1.150047602,0.185616513
+,+,+,-,-,-,-,+,-,+,+,-,s7,0.898266511,0.21905162
+,+,+,-,-,-,-,+,-,+,+,-,qc,0.192508971,0.793637961
+,+,+,-,-,-,-,+,-,+,-,+,s2,1.316795722,-0.012837032
+,+,+,-,-,-,-,+,-,+,-,+,s3,0.437288152,0.327076619
+,+,+,-,-,-,-,+,-,+,-,+,s4,0.870759584,-0.088981481
+,+,+,-,-,-,-,+,-,+,-,+,s5,0.534820431,0.498761342
+,+,+,-,-,-,-,+,-,+,-,+,s7,1.789213953,-0.027508432
+,+,+,-,-,-,-,+,-,+,-,+,s9,0.252205875,0.75526749
+,+,+,-,-,-,-,+,-,-,+,+,s2,1.373066252,0.034641667
+,+,+,-,-,-,-,+,-,-,+,+,s3,0.602526314,0.437669719
+,+,+,-,-,-,-,+,-,-,+,+,s4,0.604186173,0.222809524
+,+,+,-,-,-,-,+,-,-,+,+,s5,1.107865658,-0.303371098
+,+,+,-,-,-,-,+,-,-,+,+,s7,0.558459267,0.055201068
+,+,+,-,-,-,-,+,-,-,+,+,s8,0.379050841,0.310726103
+,+,+,-,-,-,-,-,+,+,+,-,s2,1.017638695,0.104108696
+,+,+,-,-,-,-,-,+,+,+,-,s3,1.077600931,0.23238982
+,+,+,-,-,-,-,-,+,+,+,-,s4,0.395387528,0.544533855
+,+,+,-,-,-,-,-,+,+,+,-,s5,0.751540052,0.152815681
+,+,+,-,-,-,-,-,+,+,+,-,s6,0.73939227,0.288734374
+,+,+,-,-,-,-,-,+,+,+,-,qc,0.036993363,0.953476414
+,+,+,-,-,-,-,-,+,+,-,+,s2,0.569399112,0.126561364
+,+,+,-,-,-,-,-,+,+,-,+,s3,0.737976206,0.400126217
+,+,+,-,-,-,-,-,+,+,-,+,s4,0.676871928,0.280138796
+,+,+,-,-,-,-,-,+,+,-,+,s5,0.905508959,-0.155480858
+,+,+,-,-,-,-,-,+,+,-,+,s6,0.643130007,0.363922037
+,+,+,-,-,-,-,-,+,+,-,+,s9,0.690483143,0.393186947
+,+,+,-,-,-,-,-,+,-,+,+,s2,0.970408499,0.095550441
+,+,+,-,-,-,-,-,+,-,+,+,s3,1.118840136,0.151014694
+,+,+,-,-,-,-,-,+,-,+,+,s4,0.524542979,0.480015313
+,+,+,-,-,-,-,-,+,-,+,+,s5,1.166068741,0.249011553
+,+,+,-,-,-,-,-,+,-,+,+,s6,0.909256848,0.24664473
+,+,+,-,-,-,-,-,+,-,+,+,s8,1.619537212,-9.824864865
+,+,+,-,-,-,-,-,-,+,+,+,s2,0.612472816,0.248390227
+,+,+,-,-,-,-,-,-,+,+,+,s3,0.630880834,0.411206799
+,+,+,-,-,-,-,-,-,+,+,+,s4,0.603639311,0.304638486
+,+,+,-,-,-,-,-,-,+,+,+,s5,1.031843605,0.134213533
+,+,+,-,-,-,-,-,-,+,+,+,s6,0.627818962,0.107036612
+,+,+,-,-,-,-,-,-,+,+,+,s7,0.415481868,0.404404167
+,+,-,+,+,+,+,-,-,-,-,-,s1,0.570894028,0.211478295
+,+,-,+,+,+,+,-,-,-,-,-,s6,0.611305734,0.124268585
+,+,-,+,+,+,+,-,-,-,-,-,s7,1.011772172,0.2578125
+,+,-,+,+,+,+,-,-,-,-,-,s8,1.568830639,-0.787926267
+,+,-,+,+,+,+,-,-,-,-,-,s9,0.538641344,0.388081572
+,+,-,+,+,+,+,-,-,-,-,-,qc,0.250375361,0.712941071
+,+,-,+,+,+,-,+,-,-,-,-,s1,0.991207991,0.110735189
+,+,-,+,+,+,-,+,-,-,-,-,s5,0.864137328,0.14697697
+,+,-,+,+,+,-,+,-,-,-,-,s7,1.309340286,0.219428217
+,+,-,+,+,+,-,+,-,-,-,-,s8,0.705282334,0.0915625
+,+,-,+,+,+,-,+,-,-,-,-,s9,1.076447792,-1.079473789
+,+,-,+,+,+,-,+,-,-,-,-,qc,0.288451954,0.708708609
+,+,-,+,+,+,-,-,+,-,-,-,s1,0.877341127,0.202881663
+,+,-,+,+,+,-,-,+,-,-,-,s5,0.818519622,0.399339246
+,+,-,+,+,+,-,-,+,-,-,-,s6,0.667288023,0.340028918
+,+,-,+,+,+,-,-,+,-,-,-,s8,0.491700102,0.439631336
+,+,-,+,+,+,-,-,+,-,-,-,s9,0.574280784,0.442736304
+,+,-,+,+,+,-,-,+,-,-,-,qc,0.142045455,0.873333333
+,+,-,+,+,+,-,-,-,+,-,-,s1,0.777890105,0.299715648
+,+,-,+,+,+,-,-,-,+,-,-,s5,0.822012867,0.335960249
+,+,-,+,+,+,-,-,-,+,-,-,s6,1.058270661,0.182164841
+,+,-,+,+,+,-,-,-,+,-,-,s7,1.756068505,0.006714168
+,+,-,+,+,+,-,-,-,+,-,-,s9,0.419025356,0.608786192
+,+,-,+,+,+,-,-,-,+,-,-,qc,0.286535344,0.692845392
+,+,-,+,+,+,-,-,-,-,+,-,s1,0.753388316,-0.447658055
+,+,-,+,+,+,-,-,-,-,+,-,s5,0.513467459,0.399100123
+,+,-,+,+,+,-,-,-,-,+,-,s6,0.941248621,0.294504015
+,+,-,+,+,+,-,-,-,-,+,-,s7,0.409285451,0.668709339
+,+,-,+,+,+,-,-,-,-,+,-,s8,0.233749619,0.449452381
+,+,-,+,+,+,-,-,-,-,+,-,qc,0.225337946,0.799058642
+,+,-,+,+,+,-,-,-,-,-,+,s1,1.195432437,-0.076170817
+,+,-,+,+,+,-,-,-,-,-,+,s5,0.569869742,0.33309375
+,+,-,+,+,+,-,-,-,-,-,+,s6,0.442373949,0.415345059
+,+,-,+,+,+,-,-,-,-,-,+,s7,2.940884445,-0.663453815
+,+,-,+,+,+,-,-,-,-,-,+,s8,0.203179702,-0.358037838
+,+,-,+,+,+,-,-,-,-,-,+,s9,0.575277169,0.236849367
+,+,-,+,+,-,+,+,-,-,-,-,s1,0.527089721,0.271981025
+,+,-,+,+,-,+,+,-,-,-,-,s4,0.965713173,-0.162004454
+,+,-,+,+,-,+,+,-,-,-,-,s7,0.79997453,0.352471264
+,+,-,+,+,-,+,+,-,-,-,-,s8,1.356827652,0.201070106
+,+,-,+,+,-,+,+,-,-,-,-,s9,1.401435225,0.20287624
+,+,-,+,+,-,+,+,-,-,-,-,qc,0.346391547,0.726675291
+,+,-,+,+,-,+,-,+,-,-,-,s1,0.728716242,0.360823413
+,+,-,+,+,-,+,-,+,-,-,-,s4,0.46451344,0.398177796
+,+,-,+,+,-,+,-,+,-,-,-,s6,0.781784336,0.179226714
+,+,-,+,+,-,+,-,+,-,-,-,s8,0.660213239,-0.554992169
+,+,-,+,+,-,+,-,+,-,-,-,s9,0.911616466,0.148889334
+,+,-,+,+,-,+,-,+,-,-,-,qc,0.20995315,0.719166667
+,+,-,+,+,-,+,-,-,+,-,-,s1,1.407052533,-0.27250927
+,+,-,+,+,-,+,-,-,+,-,-,s4,0.496004545,0.56848089
+,+,-,+,+,-,+,-,-,+,-,-,s6,0.429284663,0.632073466
+,+,-,+,+,-,+,-,-,+,-,-,s7,0.426293342,-5.490810811
+,+,-,+,+,-,+,-,-,+,-,-,s9,0.183250633,0.713363889
+,+,-,+,+,-,+,-,-,+,-,-,qc,0.147652512,0.839465241
+,+,-,+,+,-,+,-,-,-,+,-,s1,0.354207588,0.460515988
+,+,-,+,+,-,+,-,-,-,+,-,s4,0.689996084,0.314742647
+,+,-,+,+,-,+,-,-,-,+,-,s6,0.609920101,0.454562493
+,+,-,+,+,-,+,-,-,-,+,-,s7,1.827260542,-0.033554217
+,+,-,+,+,-,+,-,-,-,+,-,s8,0.908108626,-5.06972973
+,+,-,+,+,-,+,-,-,-,+,-,qc,0.10155004,0.909444444
+,+,-,+,+,-,+,-,-,-,-,+,s1,0.606780245,0.032713932
+,+,-,+,+,-,+,-,-,-,-,+,s4,0.47336425,0.434199927
+,+,-,+,+,-,+,-,-,-,-,+,s6,0.420614957,0.490333243
+,+,-,+,+,-,+,-,-,-,-,+,s7,0.390712687,-1.096333333
+,+,-,+,+,-,+,-,-,-,-,+,s8,1.047679096,-0.349460964
+,+,-,+,+,-,+,-,-,-,-,+,s9,0.559304801,-0.221145833
+,+,-,+,+,-,-,+,+,-,-,-,s1,1.305500198,0.04735376
+,+,-,+,+,-,-,+,+,-,-,-,s4,0.676554094,0.374113394
+,+,-,+,+,-,-,+,+,-,-,-,s5,0.52134546,0.507236247
+,+,-,+,+,-,-,+,+,-,-,-,s8,0.738171714,-0.106386153
+,+,-,+,+,-,-,+,+,-,-,-,s9,0.514404299,0.317602039
+,+,-,+,+,-,-,+,+,-,-,-,qc,0.130208333,0.837586912
+,+,-,+,+,-,-,+,-,+,-,-,s1,0.811456481,-0.120787776
+,+,-,+,+,-,-,+,-,+,-,-,s4,0.379638518,0.62366055
+,+,-,+,+,-,-,+,-,+,-,-,s5,0.960609506,0.121011088
+,+,-,+,+,-,-,+,-,+,-,-,s7,0.325790639,-0.112363636
+,+,-,+,+,-,-,+,-,+,-,-,s9,0.898223568,0.319105967
+,+,-,+,+,-,-,+,-,+,-,-,qc,0.110895136,0.850353982
+,+,-,+,+,-,-,+,-,-,+,-,s1,0.603647846,0.255242918
+,+,-,+,+,-,-,+,-,-,+,-,s4,0.374187479,0.646573427
+,+,-,+,+,-,-,+,-,-,+,-,s5,0.615143276,0.49943682
+,+,-,+,+,-,-,+,-,-,+,-,s7,0.678893391,0.026802115
+,+,-,+,+,-,-,+,-,-,+,-,s8,0.984834757,0.452685905
+,+,-,+,+,-,-,+,-,-,+,-,qc,0.182540869,0.845575589
+,+,-,+,+,-,-,+,-,-,-,+,s1,0.952266765,-0.174869458
+,+,-,+,+,-,-,+,-,-,-,+,s4,0.651176868,0.241794444
+,+,-,+,+,-,-,+,-,-,-,+,s5,0.716677165,0.354837073
+,+,-,+,+,-,-,+,-,-,-,+,s7,1.367242562,-1.116100606
+,+,-,+,+,-,-,+,-,-,-,+,s8,0.571142534,0.143960438
+,+,-,+,+,-,-,+,-,-,-,+,s9,0.443510631,0.411648094
+,+,-,+,+,-,-,-,+,+,-,-,s1,0.805117015,0.271868789
+,+,-,+,+,-,-,-,+,+,-,-,s4,1.04121775,-0.252856124
+,+,-,+,+,-,-,-,+,+,-,-,s5,0.971119351,0.066243459
+,+,-,+,+,-,-,-,+,+,-,-,s6,0.680392593,-0.047553872
+,+,-,+,+,-,-,-,+,+,-,-,s9,0.393215549,0.63288295
+,+,-,+,+,-,-,-,+,+,-,-,qc,0.174408732,0.793837522
+,+,-,+,+,-,-,-,+,-,+,-,s1,0.552470731,0.449695974
+,+,-,+,+,-,-,-,+,-,+,-,s4,0.469844428,0.512783109
+,+,-,+,+,-,-,-,+,-,+,-,s5,0.584678807,0.312142719
+,+,-,+,+,-,-,-,+,-,+,-,s6,0.628450621,0.395455778
+,+,-,+,+,-,-,-,+,-,+,-,s8,0.742447947,-0.112795455
+,+,-,+,+,-,-,-,+,-,+,-,qc,0.057254459,0.898482251
+,+,-,+,+,-,-,-,+,-,-,+,s1,1.175179185,-0.350263126
+,+,-,+,+,-,-,-,+,-,-,+,s4,0.600416387,0.476801096
+,+,-,+,+,-,-,-,+,-,-,+,s5,0.913938512,-0.254425154
+,+,-,+,+,-,-,-,+,-,-,+,s6,0.524058609,0.364988697
+,+,-,+,+,-,-,-,+,-,-,+,s8,1.442832488,0.270306748
+,+,-,+,+,-,-,-,+,-,-,+,s9,1.157588706,0.10137037
+,+,-,+,+,-,-,-,-,+,+,-,s1,0.88254231,0.205504009
+,+,-,+,+,-,-,-,-,+,+,-,s4,0.493758665,0.570434783
+,+,-,+,+,-,-,-,-,+,+,-,s5,1.125108469,0.023722434
+,+,-,+,+,-,-,-,-,+,+,-,s6,0.983432533,0.352995595
+,+,-,+,+,-,-,-,-,+,+,-,s7,0.609086847,-3.765833333
+,+,-,+,+,-,-,-,-,+,+,-,qc,0.128339314,0.8876901
+,+,-,+,+,-,-,-,-,+,-,+,s1,1.082974197,-0.073285694
+,+,-,+,+,-,-,-,-,+,-,+,s4,0.449002115,0.382748982
+,+,-,+,+,-,-,-,-,+,-,+,s5,0.880376223,0.174903255
+,+,-,+,+,-,-,-,-,+,-,+,s6,0.576607447,0.397811118
+,+,-,+,+,-,-,-,-,+,-,+,s7,0.926380099,0.290906461
+,+,-,+,+,-,-,-,-,+,-,+,s9,0.267697298,0.727625162
+,+,-,+,+,-,-,-,-,-,+,+,s1,0.689843137,0.449032897
+,+,-,+,+,-,-,-,-,-,+,+,s4,0.635886605,0.125835623
+,+,-,+,+,-,-,-,-,-,+,+,s5,1.146285054,-0.320620733
+,+,-,+,+,-,-,-,-,-,+,+,s6,0.596734832,0.37350496
+,+,-,+,+,-,-,-,-,-,+,+,s7,1.436041969,-0.128340307
+,+,-,+,+,-,-,-,-,-,+,+,s8,1.706400049,0.169288125
+,+,-,+,-,+,+,+,-,-,-,-,s1,0.571518976,0.303627907
+,+,-,+,-,+,+,+,-,-,-,-,s3,0.412542991,0.542213303
+,+,-,+,-,+,+,+,-,-,-,-,s7,0.650906764,0.473132184
+,+,-,+,-,+,+,+,-,-,-,-,s8,1.779879249,0.099849852
+,+,-,+,-,+,+,+,-,-,-,-,s9,0.599190395,0.254658754
+,+,-,+,-,+,+,+,-,-,-,-,qc,0.680322967,0.330709677
+,+,-,+,-,+,+,-,+,-,-,-,s1,0.749937336,0.086232558
+,+,-,+,-,+,+,-,+,-,-,-,s3,0.892972637,0.25098012
+,+,-,+,-,+,+,-,+,-,-,-,s6,0.652494127,0.008180662
+,+,-,+,-,+,+,-,+,-,-,-,s8,0.871231119,-0.305818182
+,+,-,+,-,+,+,-,+,-,-,-,s9,0.651447224,0.427492643
+,+,-,+,-,+,+,-,+,-,-,-,qc,0.072930684,0.881692154
+,+,-,+,-,+,+,-,-,+,-,-,s1,1.278967115,-0.0051475
+,+,-,+,-,+,+,-,-,+,-,-,s3,0.435526,0.651596308
+,+,-,+,-,+,+,-,-,+,-,-,s6,0.654791206,0.206577643
+,+,-,+,-,+,+,-,-,+,-,-,s7,0.61515748,0.118167939
+,+,-,+,-,+,+,-,-,+,-,-,s9,0.493130976,0.566624738
+,+,-,+,-,+,+,-,-,+,-,-,qc,0.137298146,0.893860076
+,+,-,+,-,+,+,-,-,-,+,-,s1,0.754289003,0.320962199
+,+,-,+,-,+,+,-,-,-,+,-,s3,0.753257554,0.230493581
+,+,-,+,-,+,+,-,-,-,+,-,s6,0.620211332,0.318933824
+,+,-,+,-,+,+,-,-,-,+,-,s7,0.898453688,-0.205142857
+,+,-,+,-,+,+,-,-,-,+,-,s8,1.462807804,0.138666667
+,+,-,+,-,+,+,-,-,-,+,-,qc,0.554960238,0.575287885
+,+,-,+,-,+,+,-,-,-,-,+,s1,0.992612283,-0.147205317
+,+,-,+,-,+,+,-,-,-,-,+,s3,0.559848917,0.428074324
+,+,-,+,-,+,+,-,-,-,-,+,s6,0.874657007,0.189922481
+,+,-,+,-,+,+,-,-,-,-,+,s7,0.504537056,0.276743003
+,+,-,+,-,+,+,-,-,-,-,+,s8,0.293567156,-0.962180781
+,+,-,+,-,+,+,-,-,-,-,+,s9,0.342653509,0.596516854
+,+,-,+,-,+,-,+,+,-,-,-,s1,0.740232106,0.384388778
+,+,-,+,-,+,-,+,+,-,-,-,s3,0.609295606,0.240239404
+,+,-,+,-,+,-,+,+,-,-,-,s5,0.501759999,0.525747975
+,+,-,+,-,+,-,+,+,-,-,-,s8,2.00521448,0.081666667
